league,player_name,age,position,nationality_group,height,appearances,starts,minutes,goals_total,assists,penalty_won,penalty_committed,penalty_scored,penalty_missed,yellow_cards,yellowred_cards,red_cards,offsides_per90,shots_total_per90,shots_on_per90,goals_total_per90,assists_per90,goals_plus_assists_per90,non_penalty_goals_per90,passes_total_per90,passes_key_per90,tackles_total_per90,blocks_per90,interceptions_per90,tackles_plus_interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempts_per90,dribbles_success_per90,dribbles_past_per90,fouls_drawn_per90,fouls_committed_per90,yellow_cards_per90,yellowred_cards_per90,red_cards_per90,passes_accuracy_pct,shots_on_target_pct,duels_won_pct,dribbles_success_pct,rating_weighted
EUROPE 1,Jakub Piotrowski,28-31,M,UEFA,187-194,33,20,1697.0,1.0,1.0,0.0,1.0,0,0,2,0.0,0,0.1060695344725987,1.1667648791985858,0.4773129051266941,0.0530347672362993,0.0530347672362993,0.1060695344725987,0.0530347672362993,29.32822628167354,0.6364172068355922,2.386564525633471,0.4242781378903948,0.901591043017089,3.28815556865056,10.553918680023571,5.78078962875663,1.538008249852681,0.6894519740718916,0.6894519740718916,1.538008249852681,1.538008249852681,0.1060695344725987,0.0,0.0,17.694394213381557,40.909090909090914,54.77386934673368,44.82758620689656,6.70123747790218
EUROPE 2,Jalen Blesa,21-24,F,CONCACAF,187-194,13,12,1077.0,7.0,0.0,0.0,0.0,1,0,1,0.0,0,0.1671309192200557,1.754874651810585,1.1699164345403898,0.5849582172701949,0.0,0.5849582172701949,0.5013927576601671,21.225626740947074,1.0027855153203342,1.1699164345403898,0.0835654596100278,0.5013927576601671,1.671309192200557,11.782729805013927,5.8495821727019495,1.754874651810585,0.7520891364902508,0.4178272980501392,1.3370473537604457,1.1699164345403898,0.0835654596100278,0.0,0.0,16.511811023622048,66.66666666666666,49.645390070921984,42.85714285714285,7.286815227483751
CONCACAF,Jalen Neal,21-24,D,CONCACAF,187-194,21,18,1472.0,1.0,0.0,0.0,0.0,0,0,2,0.0,0,0.1222826086956521,0.1834239130434782,0.1222826086956521,0.061141304347826,0.0,0.061141304347826,0.061141304347826,57.9008152173913,0.1222826086956521,2.8125,0.672554347826087,0.9782608695652174,3.790760869565217,8.070652173913043,4.402173913043479,0.1222826086956521,0.1222826086956521,0.794836956521739,0.3057065217391304,1.2228260869565215,0.1222826086956521,0.0,0.0,51.961985216473074,66.66666666666666,54.54545454545454,100.0,6.901089176310416
CONMEBOL,Jalil Elias,28-31,M,CONMEBOL,171-178,22,18,1687.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0533491404860699,0.2667457024303497,0.0533491404860699,0.0,0.0,0.0,0.0,41.77237700059277,0.6935388263189093,1.7071724955542382,0.4267931238885595,1.066982809721399,2.774155305275637,8.162418494368701,4.001185536455246,0.7468879668049793,0.2133965619442797,0.7468879668049793,0.5334914048606995,0.4801422643746295,0.0533491404860699,0.0,0.0,38.80332056194125,20.0,49.01960784313725,28.57142857142857,6.828571428571429
EUROPE 1,Jamal Musiala,21-24,M,UEFA,179-186,15,7,685.0,3.0,4.0,0.0,0.0,1,0,1,0.0,0,0.0,2.3649635036496357,1.1824817518248176,0.3941605839416058,0.5255474452554744,0.9197080291970804,0.2627737226277372,38.36496350364963,2.2335766423357666,1.4452554744525548,0.0,0.2627737226277372,1.708029197080292,14.058394160583942,6.832116788321168,5.255474452554744,2.759124087591241,1.1824817518248176,2.3649635036496357,0.656934306569343,0.1313868613138686,0.0,0.0,20.38013698630137,50.0,48.598130841121495,52.5,6.692554744525547
CONCACAF,Jamal Thiaré,32-35,F,CAF,179-186,37,9,1176.0,5.0,0.0,3.0,0.0,0,0,3,0.0,0,1.0714285714285714,2.372448979591837,1.0714285714285714,0.3826530612244898,0.0,0.3826530612244898,0.3826530612244898,12.933673469387754,0.3826530612244898,0.3826530612244898,0.0,0.3061224489795918,0.6887755102040816,12.474489795918366,6.198979591836734,1.683673469387755,0.7653061224489797,0.2295918367346938,1.607142857142857,1.1479591836734695,0.2295918367346938,0.0,0.0,7.120481927710843,45.16129032258064,49.693251533742334,45.45454545454545,6.914798973481608
CONCACAF,Jamar Ricketts,21-24,D,CONCACAF,171-178,32,23,1813.0,1.0,4.0,1.0,0.0,0,0,1,0.0,0,0.1985659128516271,0.3474903474903475,0.1489244346387203,0.0496414782129067,0.1985659128516271,0.2482073910645339,0.0496414782129067,29.040264754550467,1.0424710424710424,1.5388858246001105,0.1985659128516271,1.1913954771097628,2.7302813017098733,10.722559293987866,5.70876999448428,2.1842250413678985,0.9928295642581356,0.6453392167677882,2.3827909542195256,1.2410369553226697,0.0496414782129067,0.0,0.0,21.063356164383563,42.85714285714285,53.24074074074075,45.45454545454545,6.903088803088803
EUROPE 1,James Garner,21-24,M,UEFA,179-186,38,38,3414.0,2.0,7.0,0.0,0.0,0,0,12,0.0,0,0.0,0.8963093145869947,0.3690685413005272,0.0527240773286467,0.1845342706502636,0.2372583479789103,0.0527240773286467,47.24077328646749,1.476274165202109,3.163444639718805,0.2636203866432337,1.5026362038664325,4.666080843585237,8.98945518453427,5.509666080843585,0.8963093145869947,0.4745166959578207,1.2126537785588751,1.1072056239015815,1.0281195079086116,0.3163444639718805,0.0,0.0,45.060825892857146,41.17647058823529,61.29032258064516,52.94117647058824,7.236906854130052
EUROPE 1,James Hill,21-24,D,UEFA,179-186,29,22,2120.0,0.0,3.0,0.0,0.0,0,0,5,0.0,0,0.0849056603773584,0.4245283018867924,0.0849056603773584,0.0,0.1273584905660377,0.1273584905660377,0.0,44.02358490566038,0.5518867924528302,1.6556603773584906,0.6367924528301887,1.6556603773584906,3.311320754716981,11.037735849056604,7.047169811320755,0.0849056603773584,0.0849056603773584,0.5518867924528302,0.5518867924528302,0.7216981132075472,0.2122641509433962,0.0,0.0,36.83124397299903,20.0,63.84615384615384,100.0,7.02057574327513
EUROPE 1,James Justin,25-27,D,UEFA,179-186,29,21,1916.0,2.0,1.0,0.0,0.0,0,0,4,0.0,0,0.0939457202505219,0.7515657620041752,0.2818371607515658,0.0939457202505219,0.0469728601252609,0.1409185803757829,0.0939457202505219,33.25678496868476,0.5636743215031316,2.6304801670146136,0.5167014613778705,1.3152400835073068,3.945720250521921,9.77035490605428,5.965553235908142,0.7515657620041752,0.1409185803757829,0.5167014613778705,1.4091858037578289,0.6106471816283925,0.1878914405010438,0.0,0.0,27.440677966101696,37.5,61.05769230769232,18.75,7.053159268929504
EUROPE 1,James Milner,36-45,M,UEFA,171-178,20,7,802.0,1.0,1.0,0.0,0.0,1,0,2,0.0,0,0.112219451371571,0.6733167082294265,0.2244389027431421,0.112219451371571,0.112219451371571,0.2244389027431421,0.0,54.65087281795511,0.8977556109725685,1.6832917705735662,0.112219451371571,0.6733167082294265,2.3566084788029924,6.957605985037406,2.8054862842892767,0.2244389027431421,0.112219451371571,0.8977556109725685,0.3366583541147132,1.6832917705735662,0.2244389027431421,0.0,0.0,35.24229979466119,33.33333333333333,40.32258064516129,50.0,6.737453183520599
CONCACAF,James Rodríguez,32-35,M,CONMEBOL,179-186,20,12,1181.0,3.0,4.0,0.0,0.0,3,0,1,0.0,0,0.2286198137171888,2.209991532599492,1.0668924640135478,0.2286198137171888,0.304826418289585,0.5334462320067739,0.0,60.96528365791702,3.27688399661304,0.838272650296359,0.0,0.0762066045723962,0.9144792548687553,7.925486875529213,4.49618966977138,1.5241320914479255,0.9906858594411516,0.6858594411515665,2.514817950889077,0.304826418289585,0.0762066045723962,0.0,0.0,41.75,48.27586206896552,56.730769230769226,65.0,7.411101694915255
EUROPE 1,James Sands,25-27,M,CONCACAF,179-186,24,23,1941.0,1.0,0.0,0.0,0.0,0,0,4,0.0,0,0.0,0.6027820710973725,0.1854714064914992,0.0463678516228748,0.0,0.0463678516228748,0.0463678516228748,40.8500772797527,0.463678516228748,1.947449768160742,0.3245749613601236,1.947449768160742,3.894899536321484,11.313755795981454,6.445131375579598,0.231839258114374,0.0927357032457496,0.5564142194744977,1.7619783616692428,1.205564142194745,0.1854714064914992,0.0,0.0,30.67990919409761,30.76923076923077,56.9672131147541,40.0,6.75651725914477
EUROPE 1,James Tarkowski,32-35,D,UEFA,179-186,37,37,3330.0,2.0,3.0,0.0,1.0,0,0,8,0.0,0,0.054054054054054,0.4054054054054054,0.2702702702702703,0.054054054054054,0.081081081081081,0.1351351351351351,0.054054054054054,42.05405405405405,0.5135135135135135,1.3783783783783785,1.4054054054054053,0.8648648648648648,2.2432432432432434,9.297297297297296,6.297297297297297,0.2162162162162162,0.1081081081081081,0.3513513513513513,0.945945945945946,0.8648648648648648,0.2162162162162162,0.0,0.0,37.80655526992288,66.66666666666666,67.73255813953489,50.0,7.164864864864865
EUROPE 1,James Ward-Prowse,28-31,M,UEFA,171-178,18,12,1109.0,0.0,1.0,0.0,0.0,0,0,1,0.0,0,0.0,0.1623083859332732,0.1623083859332732,0.0,0.0811541929666366,0.0811541929666366,0.0,49.82867448151488,1.8665464382326415,1.2984670874661857,0.5680793507664562,1.623083859332732,2.921550946798918,6.4923354373309285,3.327321911632101,0.5680793507664562,0.1623083859332732,0.8115419296663661,1.055004508566276,0.6492335437330928,0.0811541929666366,0.0,0.0,38.144951140065146,100.0,51.24999999999999,28.57142857142857,6.842019837691614
EUROPE 1,Jamie Gittens,21-24,F,UEFA,171-178,16,5,495.0,0.0,2.0,0.0,0.0,0,0,0,0.0,0,0.3636363636363636,0.7272727272727273,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,27.09090909090909,1.6363636363636362,1.4545454545454546,0.1818181818181818,0.3636363636363636,1.8181818181818183,10.727272727272728,5.818181818181818,3.8181818181818175,2.363636363636364,0.5454545454545454,1.4545454545454546,1.0909090909090908,0.0,0.0,0.0,9.838926174496644,50.0,54.23728813559322,61.90476190476191,6.718421052631579
EUROPE 1,Jamie Leweling,21-24,M,UEFA,179-186,32,26,2375.0,7.0,9.0,0.0,1.0,0,0,4,0.0,0,0.5684210526315789,1.136842105263158,0.6821052631578947,0.2652631578947368,0.3410526315789473,0.6063157894736843,0.2652631578947368,28.610526315789475,1.5536842105263158,0.8336842105263159,0.0757894736842105,0.5305263157894737,1.364210526315789,8.526315789473685,4.092631578947369,2.576842105263158,1.174736842105263,0.3789473684210526,1.6673684210526318,0.6442105263157895,0.151578947368421,0.0,0.0,21.698013245033117,60.0,48.0,45.588235294117645,7.0540631578947375
EUROPE 1,Jamie Vardy,36-45,F,UEFA,179-186,29,24,2107.0,7.0,2.0,1.0,0.0,0,0,5,0.0,0,0.982439487422876,0.9397247271001424,0.5980066445182725,0.2990033222591362,0.0854295206454675,0.3844328429046037,0.2990033222591362,12.942572377788323,0.6407214048410061,0.512577123872805,0.1281442809682012,0.1281442809682012,0.6407214048410061,9.14095870906502,3.716184148077836,0.6407214048410061,0.2562885619364025,0.170859041290935,0.8970099667774086,0.8115804461319411,0.2135738016136687,0.0,0.0,7.475247524752476,63.63636363636363,40.65420560747664,40.0,6.708827717133365
EUROPE 1,Jamil Siebert,21-24,D,UEFA,187-194,21,18,1707.0,1.0,0.0,0.0,0.0,0,0,3,0.0,0,0.0527240773286467,0.1581722319859402,0.1054481546572935,0.0527240773286467,0.0,0.0527240773286467,0.0527240773286467,31.739894551845342,0.1581722319859402,1.4235500878734622,1.1072056239015815,0.7908611599297013,2.2144112478031635,7.539543057996486,3.954305799648506,0.3163444639718805,0.210896309314587,0.5272407732864675,0.3690685413005272,1.1599297012302283,0.1581722319859402,0.0,0.0,27.35382059800665,66.66666666666666,52.44755244755245,66.66666666666666,6.853868698710434
CONMEBOL,Jaminton Campaz,25-27,M,CONMEBOL,163-170,40,33,2882.0,6.0,4.0,0.0,0.0,0,0,7,0.0,0,0.3435114503816793,2.1547536433032617,1.1242192921582237,0.1873698820263705,0.124913254684247,0.3122831367106176,0.1873698820263705,28.35530881332408,1.4052741151977792,2.092297015961138,0.0936849410131852,0.3122831367106176,2.404580152671756,15.301873698820264,7.401110340041638,5.246356696738376,2.279666897987509,0.6870229007633587,2.185981956974324,1.092990978487162,0.2185981956974323,0.0,0.0,22.176211453744493,52.17391304347826,48.36734693877551,43.45238095238096,7.05350451075642
EUROPE 2,Jamiro Monteiro,32-35,M,CAF,171-178,21,17,1276.0,2.0,3.0,0.0,0.0,0,0,0,0.0,1,0.2821316614420062,1.0579937304075235,0.2115987460815047,0.1410658307210031,0.2115987460815047,0.3526645768025078,0.1410658307210031,40.5564263322884,0.987460815047022,2.9623824451410656,0.2115987460815047,0.7758620689655172,3.738244514106584,11.214733542319747,6.065830721003136,1.3401253918495295,0.2115987460815047,1.3401253918495295,2.8213166144200623,1.128526645768025,0.0,0.0,0.0705329153605015,29.363478260869567,20.0,54.088050314465406,15.789473684210526,7.01371473354232
EUROPE 2,Jan Bednarek,28-31,D,UEFA,187-194,32,31,2690.0,2.0,0.0,0.0,0.0,0,0,8,0.0,0,0.0,0.3680297397769517,0.1338289962825278,0.0669144981412639,0.0,0.0669144981412639,0.0669144981412639,80.1635687732342,0.2342007434944237,0.5018587360594795,0.8029739776951673,1.6059479553903346,2.1078066914498144,8.631970260223047,5.587360594795539,0.0334572490706319,0.0,0.1338289962825278,0.5353159851301115,1.237918215613383,0.2676579925650557,0.0,0.0,80.05884808013356,36.36363636363637,64.72868217054264,0.0,7.416096654275092
EUROPE 2,Jan Faberski,16-20,F,UEFA,163-170,18,4,509.0,0.0,2.0,0.0,1.0,0,0,1,0.0,1,0.1768172888015717,0.7072691552062867,0.1768172888015717,0.0,0.3536345776031434,0.3536345776031434,0.0,18.035363457760315,1.4145383104125735,1.4145383104125735,0.1768172888015717,0.3536345776031434,1.768172888015717,13.261296660117878,6.365422396856581,3.8899803536345776,1.5913555992141453,0.8840864440078585,3.1827111984282905,1.0609037328094302,0.1768172888015717,0.0,0.1768172888015717,9.11881188118812,25.0,48.0,40.909090909090914,6.620039292730844
CONMEBOL,Jan Hurtado,25-27,F,CONMEBOL,179-186,15,6,656.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.6859756097560975,1.646341463414634,0.5487804878048781,0.0,0.0,0.0,0.0,14.954268292682928,0.6859756097560975,0.823170731707317,0.0,0.1371951219512195,0.9603658536585368,18.65853658536585,6.996951219512195,2.1951219512195124,0.9603658536585368,0.5487804878048781,1.7835365853658536,2.3323170731707314,0.274390243902439,0.0,0.0,8.00925925925926,33.33333333333333,37.5,43.75,6.495069337442219
EUROPE 1,Jan Paul van Hecke,25-27,D,UEFA,187-194,36,36,3211.0,3.0,3.0,0.0,1.0,0,0,9,0.0,0,0.1121146060417315,0.4484584241669262,0.2802865151043289,0.0840859545312986,0.0840859545312986,0.1681719090625973,0.0840859545312986,70.63220180629088,0.3643724696356275,1.485518530052943,0.7848022422921208,1.2893179694799128,2.774836499532856,9.557770165057615,5.82995951417004,0.1401432575521644,0.0840859545312986,0.5886016817190907,1.2052320149486142,0.756773590781688,0.252257863593896,0.0,0.0,66.89960317460317,62.5,60.99706744868036,60.0,7.267175334786671
EUROPE 1,Jan Schöppner,25-27,M,UEFA,187-194,31,29,2260.0,3.0,3.0,0.0,1.0,0,0,5,0.0,0,0.1194690265486725,0.5973451327433629,0.2787610619469026,0.1194690265486725,0.1194690265486725,0.2389380530973451,0.1194690265486725,27.756637168141594,0.5575221238938053,1.2743362831858407,0.4380530973451327,1.3539823008849556,2.6283185840707963,9.836283185840708,4.261061946902655,1.2743362831858407,0.4380530973451327,1.2345132743362832,0.6769911504424778,0.7964601769911505,0.1991150442477876,0.0,0.0,17.692969870875178,46.66666666666666,43.31983805668016,34.375,6.660929203539824
EUROPE 1,Jan Thielmann,21-24,M,UEFA,171-178,26,20,1553.0,3.0,1.0,0.0,0.0,0,0,4,0.0,0,0.231809401159047,0.98518995492595,0.5795235028976174,0.1738570508692852,0.0579523502897617,0.231809401159047,0.1738570508692852,23.52865421764327,0.8113329040566645,1.0431423052157114,0.1738570508692852,0.8692852543464263,1.9124275595621376,7.93947198969736,3.882807469414037,1.390856406954282,0.463618802318094,0.6954282034771411,1.3329040566645205,0.6374758531873793,0.231809401159047,0.0,0.0,17.113300492610836,58.82352941176471,48.9051094890511,33.33333333333333,6.767804249839021
EUROPE 1,Jan Ziółkowski,16-20,D,UEFA,187-194,18,5,527.0,0.0,0.0,0.0,0.0,0,0,3,0.0,0,0.0,0.3415559772296015,0.0,0.0,0.0,0.0,0.0,43.3776091081594,0.1707779886148007,3.2447817836812147,0.8538899430740038,1.366223908918406,4.61100569259962,14.345351043643264,8.538899430740038,0.0,0.0,0.3415559772296015,1.366223908918406,2.049335863377609,0.5123339658444023,0.0,0.0,27.832,0.0,59.523809523809526,0.0,6.927533460803059
EUROPE 2,Jan Žambůrek,21-24,M,UEFA,179-186,26,21,1740.0,0.0,1.0,0.0,0.0,0,0,6,0.0,0,0.0,0.3620689655172414,0.0517241379310344,0.0,0.0517241379310344,0.0517241379310344,0.0,31.448275862068964,0.6724137931034483,1.7586206896551724,0.2068965517241379,1.5517241379310345,3.310344827586207,9.465517241379311,4.706896551724138,1.1896551724137931,0.4137931034482758,1.0862068965517242,1.2413793103448276,1.7586206896551724,0.3103448275862069,0.0,0.0,24.32673267326733,14.285714285714285,49.72677595628415,34.78260869565217,6.596089706728005
EUROPE 1,Jan-Niklas Beste,25-27,M,UEFA,171-178,28,20,1716.0,2.0,2.0,0.0,0.0,0,0,5,0.0,0,0.2622377622377622,1.1538461538461535,0.7342657342657343,0.1048951048951049,0.1048951048951049,0.2097902097902098,0.1048951048951049,25.85664335664336,1.835664335664336,2.097902097902098,0.1048951048951049,0.8916083916083916,2.9895104895104896,10.227272727272728,5.087412587412588,2.1503496503496504,0.7867132867132868,0.944055944055944,1.888111888111888,0.8916083916083916,0.2622377622377622,0.0,0.0,16.235294117647058,63.63636363636363,49.74358974358975,36.58536585365854,6.781468531468532
EUROPE 2 / CONMEBOL,Janderson,25-27,F,CONMEBOL,179-186,43,39,3236.0,7.0,3.0,0.0,0.0,0,1,11,0.0,0,0.5006180469715699,1.696538936959209,0.7787391841779975,0.1946847960444993,0.0834363411619283,0.2781211372064276,0.1946847960444993,15.046353522867738,1.1681087762669962,1.0568603213844252,0.1668726823238566,0.1668726823238566,1.223733003708282,16.96538936959209,6.0352286773794805,2.725587144622992,1.1402966625463535,0.6118665018541409,0.5006180469715699,2.0024721878862795,0.3059332509270704,0.0,0.0,8.712430426716141,45.90163934426229,35.57377049180328,41.83673469387755,6.657725587144624
EUROPE 2,Jandro Orellana,25-27,M,UEFA,171-178,19,17,1316.0,0.0,1.0,0.0,0.0,0,0,2,0.0,0,0.0,0.2735562310030395,0.1367781155015197,0.0,0.0683890577507598,0.0683890577507598,0.0,49.85562310030396,0.8206686930091185,1.641337386018237,0.0683890577507598,1.7781155015197567,3.419452887537994,8.001519756838906,3.419452887537994,0.547112462006079,0.2051671732522796,1.2993920972644375,0.8206686930091185,1.162613981762918,0.1367781155015197,0.0,0.0,40.05898491083676,50.0,42.73504273504273,37.5,6.618768996960486
EUROPE 1,Janik Haberer,28-31,M,UEFA,179-186,28,20,1658.0,0.0,1.0,0.0,0.0,0,0,8,0.0,0,0.0542822677925211,0.1628468033775633,0.0542822677925211,0.0,0.0542822677925211,0.0542822677925211,0.0,31.80940892641737,1.1399276236429434,1.8998793727382388,0.1628468033775633,0.4342581423401688,2.334137515078408,9.71652593486128,4.39686369119421,0.8685162846803377,0.3256936067551266,1.1399276236429434,1.1399276236429434,1.3027744270205066,0.4342581423401688,0.0,0.0,20.4641638225256,33.33333333333333,45.2513966480447,37.5,6.695174909529554
CONCACAF,Jannes Horn,28-31,D,UEFA,179-186,9,9,725.0,0.0,1.0,0.0,0.0,0,0,2,0.0,0,0.0,0.1241379310344827,0.0,0.0,0.1241379310344827,0.1241379310344827,0.0,41.46206896551724,0.8689655172413794,1.6137931034482758,0.1241379310344827,0.4965517241379309,2.110344827586207,4.717241379310345,2.855172413793104,0.3724137931034483,0.1241379310344827,0.2482758620689654,0.993103448275862,0.2482758620689654,0.2482758620689654,0.0,0.0,35.24251497005988,0.0,60.526315789473685,33.33333333333333,6.812827586206897
EUROPE 2,Jannes Wieckhoff,25-27,D,UEFA,187-194,19,9,860.0,0.0,0.0,0.0,0.0,0,0,3,0.0,0,0.1046511627906976,0.4186046511627906,0.0,0.0,0.0,0.0,0.0,31.91860465116279,1.1511627906976745,2.511627906976744,0.0,1.1511627906976745,3.662790697674419,9.313953488372093,4.709302325581396,1.3604651162790695,0.7325581395348837,1.0465116279069768,1.0465116279069768,2.0930232558139537,0.313953488372093,0.0,0.0,16.475409836065573,0.0,50.56179775280899,53.84615384615385,6.310232558139535
CONMEBOL,Jano Gordon,21-24,D,CONMEBOL,179-186,25,23,1972.0,1.0,0.0,0.0,0.0,0,0,6,0.0,1,0.0456389452332657,0.5476673427991886,0.1825557809330628,0.0456389452332657,0.0,0.0456389452332657,0.0456389452332657,38.70182555780933,0.7302231237322515,2.966531440162272,0.5020283975659229,1.779918864097363,4.746450304259635,10.496957403651116,6.069979716024341,0.8671399594320487,0.5020283975659229,0.7302231237322515,0.3651115618661257,1.140973630831643,0.2738336713995943,0.0,0.0456389452332657,28.75,33.33333333333333,57.826086956521735,57.89473684210527,6.9981744421906695
CONCACAF,Jansen Miller,21-24,D,CONCACAF,187-194,38,30,2849.0,0.0,1.0,0.0,1.0,0,0,4,0.0,0,0.0631800631800631,0.2843102843102842,0.1895401895401895,0.0,0.0315900315900315,0.0315900315900315,0.0,40.46683046683047,0.2211302211302211,1.3267813267813269,1.168831168831169,0.8529308529308529,2.17971217971218,7.581607581607582,4.201474201474201,0.1579501579501579,0.0631800631800631,0.5054405054405054,1.2636012636012637,1.2951912951912952,0.1263601263601263,0.0,0.0,33.60750586395621,66.66666666666666,55.41666666666667,40.0,6.847911547911548
